subjectID,menuID,taskID,Y,taskType
59,99,10,2,Time
59,100,10,2,Time
60,41,5,1,Time
60,42,5,1,Time
60,43,5,1,Time
60,44,5,1,Time
60,45,5,1,Time
60,46,5,2,Time
60,47,5,2,Time
60,48,5,2,Time
60,49,5,2,Time
60,50,5,2,Time
60,51,6,1,Time
60,52,6,1,Time
60,53,6,1,Time
60,54,6,1,Time
60,55,6,1,Time
60,56,6,1,Time
60,57,6,1,Time
60,58,6,1,Time
60,59,6,2,Time
60,60,6,2,Time
60,61,7,1,Time
60,62,7,1,Time
60,63,7,1,Time
60,64,7,2,Time
60,65,7,2,Time
60,66,7,2,Time
60,67,7,2,Time
60,68,7,2,Time
60,69,7,2,Time
60,70,7,2,Time
60,71,8,1,Time
60,72,8,1,Time
60,73,8,2,Time
60,74,8,2,Time
60,75,8,2,Time
60,76,8,2,Time
60,77,8,2,Time
60,78,8,2,Time
60,79,8,2,Time
60,80,8,2,Time
60,81,9,1,Time
60,82,9,1,Time
60,83,9,1,Time
60,84,9,1,Time
60,85,9,2,Time
60,86,9,2,Time
60,87,9,2,Time
60,88,9,2,Time
60,89,9,2,Time
60,90,9,2,Time
60,91,10,1,Time
60,92,10,1,Time
60,93,10,1,Time
60,94,10,2,Time
60,95,10,2,Time
60,96,10,2,Time
60,97,10,2,Time
60,98,10,2,Time
60,99,10,2,Time
60,100,10,2,Time
61,41,5,1,Time
61,42,5,1,Time
61,43,5,1,Time
61,44,5,1,Time
61,45,5,1,Time
61,46,5,1,Time
61,47,5,2,Time
61,48,5,2,Time
61,49,5,2,Time
61,50,5,2,Time
61,51,6,1,Time
61,52,6,1,Time
61,53,6,1,Time
61,54,6,1,Time
61,55,6,2,Time
61,56,6,2,Time
61,57,6,2,Time
61,58,6,2,Time
61,59,6,2,Time
61,60,6,2,Time
61,61,7,1,Time
61,62,7,1,Time
61,63,7,1,Time
61,64,7,1,Time
61,65,7,2,Time
61,66,7,2,Time
61,67,7,2,Time
61,68,7,2,Time
61,69,7,2,Time
61,70,7,2,Time
61,71,8,1,Time
61,72,8,1,Time
61,73,8,1,Time
61,74,8,1,Time
61,75,8,2,Time
61,76,8,2,Time
61,77,8,2,Time
61,78,8,2,Time
61,79,8,2,Time
61,80,8,2,Time
61,81,9,1,Time
61,82,9,1,Time
61,83,9,1,Time
61,84,9,1,Time
61,85,9,2,Time
61,86,9,2,Time
61,87,9,2,Time
61,88,9,2,Time
61,89,9,2,Time
61,90,9,2,Time
61,91,10,1,Time
61,92,10,1,Time
61,93,10,1,Time
61,94,10,2,Time
61,95,10,2,Time
61,96,10,2,Time
61,97,10,2,Time
61,98,10,2,Time
61,99,10,2,Time
61,100,10,2,Time
63,41,5,1,Time
63,42,5,1,Time
63,43,5,1,Time
63,44,5,1,Time
63,45,5,1,Time
63,46,5,1,Time
63,47,5,2,Time
63,48,5,2,Time
63,49,5,2,Time
63,50,5,2,Time
63,51,6,1,Time
63,52,6,1,Time
63,53,6,1,Time
63,54,6,1,Time
63,55,6,2,Time
63,56,6,2,Time
63,57,6,2,Time
63,58,6,2,Time
63,59,6,2,Time
63,60,6,2,Time
63,61,7,1,Time
63,62,7,1,Time
63,63,7,1,Time
63,64,7,1,Time
63,65,7,1,Time
63,66,7,1,Time
63,67,7,1,Time
63,68,7,1,Time
63,69,7,1,Time
63,70,7,1,Time
63,71,8,1,Time
63,72,8,1,Time
63,73,8,1,Time
63,74,8,1,Time
63,75,8,2,Time
63,76,8,2,Time
63,77,8,2,Time
63,78,8,2,Time
63,79,8,2,Time
63,80,8,2,Time
63,81,9,1,Time
63,82,9,1,Time
63,83,9,1,Time
63,84,9,1,Time
63,85,9,2,Time
63,86,9,2,Time
63,87,9,2,Time
63,88,9,2,Time
63,89,9,2,Time
63,90,9,2,Time
63,91,10,2,Time
63,92,10,2,Time
63,93,10,2,Time
63,94,10,2,Time
63,95,10,2,Time
63,96,10,2,Time
63,97,10,2,Time
63,98,10,2,Time
63,99,10,2,Time
63,100,10,2,Time
64,41,5,1,Time
64,42,5,1,Time
64,43,5,1,Time
64,44,5,1,Time
64,45,5,1,Time
64,46,5,2,Time
64,47,5,2,Time
64,48,5,2,Time
64,49,5,2,Time
64,50,5,2,Time
64,51,6,1,Time
64,52,6,1,Time
64,53,6,1,Time
64,54,6,1,Time
64,55,6,1,Time
64,56,6,1,Time
64,57,6,2,Time
64,58,6,2,Time
64,59,6,2,Time
64,60,6,2,Time
64,61,7,1,Time
64,62,7,1,Time
64,63,7,1,Time
64,64,7,2,Time
64,65,7,2,Time
64,66,7,2,Time
64,67,7,2,Time
64,68,7,2,Time
64,69,7,2,Time
64,70,7,2,Time
64,71,8,1,Time
64,72,8,1,Time
64,73,8,1,Time
64,74,8,1,Time
64,75,8,1,Time
64,76,8,1,Time
64,77,8,1,Time
64,78,8,2,Time
64,79,8,2,Time
64,80,8,2,Time
64,81,9,1,Time
64,82,9,1,Time
64,83,9,1,Time
64,84,9,1,Time
64,85,9,2,Time
64,86,9,2,Time
64,87,9,2,Time
64,88,9,2,Time
64,89,9,2,Time
64,90,9,2,Time
64,91,10,1,Time
64,92,10,1,Time
64,93,10,1,Time
64,94,10,2,Time
64,95,10,2,Time
64,96,10,2,Time
64,97,10,2,Time
64,98,10,2,Time
64,99,10,2,Time
64,100,10,2,Time
65,41,5,1,Time
65,42,5,1,Time
65,43,5,1,Time
65,44,5,1,Time
65,45,5,2,Time
65,46,5,2,Time
65,47,5,2,Time
65,48,5,2,Time
65,49,5,2,Time
65,50,5,2,Time
65,51,6,1,Time
65,52,6,1,Time
65,53,6,1,Time
65,54,6,2,Time
65,55,6,2,Time
65,56,6,2,Time
65,57,6,2,Time
65,58,6,2,Time
65,59,6,2,Time
65,60,6,2,Time
65,61,7,1,Time
65,62,7,1,Time
65,63,7,1,Time
65,64,7,2,Time
65,65,7,2,Time
65,66,7,2,Time
65,67,7,2,Time
65,68,7,2,Time
65,69,7,2,Time
65,70,7,2,Time
65,71,8,1,Time
65,72,8,1,Time
65,73,8,1,Time
65,74,8,1,Time
65,75,8,1,Time
65,76,8,1,Time
65,77,8,1,Time
65,78,8,2,Time
65,79,8,2,Time
65,80,8,2,Time
65,81,9,1,Time
65,82,9,1,Time
65,83,9,1,Time
65,84,9,1,Time
65,85,9,1,Time
65,86,9,1,Time
65,87,9,1,Time
65,88,9,2,Time
65,89,9,2,Time
65,90,9,2,Time
65,91,10,1,Time
65,92,10,1,Time
65,93,10,1,Time
65,94,10,1,Time
65,95,10,1,Time
65,96,10,1,Time
65,97,10,1,Time
65,98,10,2,Time
65,99,10,2,Time
65,100,10,2,Time
66,41,5,1,Time
66,42,5,1,Time
66,43,5,1,Time
66,44,5,1,Time
66,45,5,1,Time
66,46,5,1,Time
66,47,5,1,Time
66,48,5,2,Time
66,49,5,2,Time
66,50,5,2,Time
66,51,6,1,Time
66,52,6,1,Time
66,53,6,1,Time
66,54,6,1,Time
66,55,6,1,Time
66,56,6,0,Time
66,57,6,0,Time
66,58,6,0,Time
66,59,6,2,Time
66,60,6,2,Time
66,61,7,1,Time
66,62,7,1,Time
66,63,7,1,Time
66,64,7,1,Time
66,65,7,1,Time
66,66,7,1,Time
66,67,7,2,Time
66,68,7,2,Time
66,69,7,2,Time
66,70,7,2,Time
66,71,8,1,Time
66,72,8,1,Time
66,73,8,0,Time
66,74,8,0,Time
66,75,8,0,Time
66,76,8,2,Time
66,77,8,2,Time
66,78,8,2,Time
66,79,8,2,Time
66,80,8,2,Time
66,81,9,1,Time
66,82,9,1,Time
66,83,9,1,Time
66,84,9,0,Time
66,85,9,0,Time
66,86,9,0,Time
66,87,9,2,Time
66,88,9,2,Time
66,89,9,2,Time
66,90,9,2,Time
66,91,10,1,Time
66,92,10,1,Time
66,93,10,1,Time
66,94,10,0,Time
66,95,10,0,Time
66,96,10,2,Time
66,97,10,2,Time
66,98,10,2,Time
66,99,10,2,Time
66,100,10,2,Time
67,41,5,1,Time
67,42,5,1,Time
67,43,5,1,Time
67,44,5,1,Time
67,45,5,1,Time
67,46,5,2,Time
67,47,5,2,Time
67,48,5,2,Time
67,49,5,2,Time
67,50,5,2,Time
67,51,6,1,Time
67,52,6,1,Time
67,53,6,1,Time
67,54,6,0,Time
67,55,6,0,Time
67,56,6,2,Time
67,57,6,2,Time
67,58,6,2,Time
67,59,6,2,Time
67,60,6,2,Time
67,61,7,1,Time
67,62,7,1,Time
67,63,7,1,Time
67,64,7,1,Time
67,65,7,1,Time
67,66,7,1,Time
67,67,7,1,Time
67,68,7,2,Time
67,69,7,2,Time
67,70,7,2,Time
67,71,8,1,Time
67,72,8,1,Time
67,73,8,1,Time
67,74,8,1,Time
67,75,8,2,Time
67,76,8,2,Time
67,77,8,2,Time
67,78,8,2,Time
67,79,8,2,Time
67,80,8,2,Time
67,81,9,1,Time
67,82,9,1,Time
67,83,9,1,Time
67,84,9,1,Time
67,85,9,1,Time
67,86,9,1,Time
67,87,9,1,Time
67,88,9,2,Time
67,89,9,2,Time
67,90,9,2,Time
67,91,10,1,Time
67,92,10,1,Time
67,93,10,1,Time
67,94,10,1,Time
67,95,10,1,Time
67,96,10,1,Time
67,97,10,1,Time
67,98,10,1,Time
67,99,10,0,Time
67,100,10,0,Time
69,41,5,1,Time
69,42,5,2,Time
69,43,5,2,Time
69,44,5,2,Time
69,45,5,2,Time
69,46,5,2,Time
69,47,5,2,Time
69,48,5,2,Time
69,49,5,2,Time
69,50,5,2,Time
69,51,6,1,Time
69,52,6,2,Time
69,53,6,2,Time
69,54,6,2,Time
69,55,6,2,Time
69,56,6,2,Time
69,57,6,2,Time
69,58,6,2,Time
69,59,6,2,Time
69,60,6,2,Time
69,61,7,1,Time
69,62,7,1,Time
69,63,7,1,Time
69,64,7,1,Time
69,65,7,2,Time
69,66,7,2,Time
69,67,7,2,Time
69,68,7,2,Time
69,69,7,2,Time
69,70,7,2,Time
69,71,8,1,Time
69,72,8,1,Time
69,73,8,1,Time
69,74,8,1,Time
69,75,8,1,Time
69,76,8,1,Time
69,77,8,2,Time
69,78,8,2,Time
69,79,8,2,Time
69,80,8,2,Time
69,81,9,1,Time
69,82,9,1,Time
69,83,9,1,Time
69,84,9,1,Time
69,85,9,1,Time
69,86,9,1,Time
69,87,9,1,Time
69,88,9,1,Time
69,89,9,1,Time
69,90,9,1,Time
69,91,10,1,Time
69,92,10,1,Time
69,93,10,1,Time
69,94,10,1,Time
69,95,10,1,Time
69,96,10,2,Time
69,97,10,2,Time
69,98,10,2,Time
69,99,10,2,Time
69,100,10,2,Time
70,41,5,1,Time
70,42,5,2,Time
70,43,5,2,Time
70,44,5,2,Time
70,45,5,2,Time
70,46,5,2,Time
70,47,5,2,Time
70,48,5,2,Time
70,49,5,2,Time
70,50,5,2,Time
70,51,6,1,Time
70,52,6,1,Time
70,53,6,1,Time
70,54,6,1,Time
70,55,6,2,Time
70,56,6,2,Time
70,57,6,2,Time
70,58,6,2,Time
70,59,6,2,Time
70,60,6,2,Time
70,61,7,1,Time
70,62,7,2,Time
70,63,7,2,Time
70,64,7,2,Time
70,65,7,2,Time
70,66,7,2,Time
70,67,7,2,Time
70,68,7,2,Time
70,69,7,2,Time
70,70,7,2,Time
70,71,8,1,Time
70,72,8,1,Time
70,73,8,1,Time
70,74,8,1,Time
70,75,8,1,Time
70,76,8,1,Time
70,77,8,1,Time
70,78,8,2,Time
70,79,8,2,Time
70,80,8,2,Time
70,81,9,2,Time
70,82,9,2,Time
70,83,9,2,Time
70,84,9,2,Time
70,85,9,2,Time
70,86,9,2,Time
70,87,9,2,Time
70,88,9,2,Time
70,89,9,2,Time
70,90,9,2,Time
70,91,10,1,Time
70,92,10,1,Time
70,93,10,2,Time
70,94,10,2,Time
70,95,10,2,Time
70,96,10,2,Time
70,97,10,2,Time
70,98,10,2,Time
70,99,10,2,Time
70,100,10,2,Time
71,41,5,1,Time
71,42,5,1,Time
71,43,5,1,Time
71,44,5,1,Time
71,45,5,1,Time
71,46,5,1,Time
71,47,5,2,Time
71,48,5,2,Time
71,49,5,2,Time
71,50,5,2,Time
71,51,6,1,Time
71,52,6,1,Time
71,53,6,1,Time
71,54,6,1,Time
71,55,6,1,Time
71,56,6,1,Time
71,57,6,2,Time
71,58,6,2,Time
71,59,6,2,Time
71,60,6,2,Time
71,61,7,1,Time
71,62,7,1,Time
71,63,7,1,Time
71,64,7,1,Time
71,65,7,1,Time
71,66,7,2,Time
71,67,7,2,Time
71,68,7,2,Time
71,69,7,2,Time
71,70,7,2,Time
71,71,8,1,Time
71,72,8,1,Time
71,73,8,1,Time
71,74,8,1,Time
71,75,8,1,Time
71,76,8,1,Time
71,77,8,1,Time
71,78,8,2,Time
71,79,8,2,Time
71,80,8,2,Time
71,81,9,1,Time
71,82,9,1,Time
71,83,9,1,Time
71,84,9,1,Time
71,85,9,1,Time
71,86,9,1,Time
71,87,9,2,Time
71,88,9,2,Time
71,89,9,2,Time
71,90,9,2,Time
71,91,10,1,Time
71,92,10,1,Time
71,93,10,1,Time
71,94,10,1,Time
71,95,10,1,Time
71,96,10,2,Time
71,97,10,2,Time
71,98,10,2,Time
71,99,10,2,Time
71,100,10,2,Time
72,41,5,1,Time
72,42,5,1,Time
72,43,5,1,Time
72,44,5,1,Time
72,45,5,1,Time
72,46,5,2,Time
72,47,5,2,Time
72,48,5,2,Time
72,49,5,2,Time
72,50,5,2,Time
72,51,6,1,Time
72,52,6,1,Time
72,53,6,1,Time
72,54,6,0,Time
72,55,6,2,Time
72,56,6,2,Time
72,57,6,2,Time
72,58,6,2,Time
72,59,6,2,Time
72,60,6,2,Time
72,61,7,1,Time
72,62,7,1,Time
72,63,7,1,Time
72,64,7,1,Time
72,65,7,1,Time
72,66,7,2,Time
72,67,7,2,Time
72,68,7,2,Time
72,69,7,2,Time
72,70,7,2,Time
72,71,8,1,Time
72,72,8,2,Time
72,73,8,2,Time
72,74,8,2,Time
72,75,8,2,Time
72,76,8,2,Time
72,77,8,2,Time
72,78,8,2,Time
72,79,8,2,Time
72,80,8,2,Time
72,81,9,1,Time
72,82,9,1,Time
72,83,9,1,Time
72,84,9,1,Time
72,85,9,1,Time
72,86,9,1,Time
72,87,9,2,Time
72,88,9,2,Time
72,89,9,2,Time
72,90,9,2,Time
72,91,10,1,Time
72,92,10,0,Time
72,93,10,0,Time
72,94,10,2,Time
72,95,10,2,Time
72,96,10,2,Time
72,97,10,2,Time
72,98,10,2,Time
72,99,10,2,Time
72,100,10,2,Time
75,41,5,1,Time
75,42,5,1,Time
75,43,5,1,Time
75,44,5,1,Time
75,45,5,2,Time
75,46,5,2,Time
75,47,5,2,Time
75,48,5,2,Time
75,49,5,2,Time
75,50,5,2,Time
75,51,6,1,Time
75,52,6,1,Time
75,53,6,1,Time
75,54,6,1,Time
75,55,6,2,Time
75,56,6,2,Time
75,57,6,2,Time
75,58,6,2,Time
75,59,6,2,Time
75,60,6,2,Time
75,61,7,1,Time
75,62,7,1,Time
75,63,7,1,Time
75,64,7,1,Time
75,65,7,2,Time
75,66,7,2,Time
75,67,7,2,Time
75,68,7,2,Time
75,69,7,2,Time
75,70,7,2,Time
75,71,8,1,Time
75,72,8,1,Time
75,73,8,1,Time
75,74,8,1,Time
75,75,8,1,Time
75,76,8,1,Time
75,77,8,1,Time
75,78,8,1,Time
75,79,8,2,Time
75,80,8,2,Time
75,81,9,1,Time
75,82,9,1,Time
75,83,9,2,Time
75,84,9,2,Time
75,85,9,2,Time
75,86,9,2,Time
75,87,9,2,Time
75,88,9,2,Time
75,89,9,2,Time
75,90,9,2,Time
75,91,10,1,Time
75,92,10,1,Time
75,93,10,1,Time
75,94,10,1,Time
75,95,10,1,Time
75,96,10,1,Time
75,97,10,1,Time
75,98,10,1,Time
75,99,10,1,Time
75,100,10,1,Time
76,41,5,1,Time
76,42,5,1,Time
76,43,5,1,Time
76,44,5,1,Time
76,45,5,1,Time
76,46,5,1,Time
76,47,5,2,Time
76,48,5,2,Time
76,49,5,2,Time
76,50,5,2,Time
76,51,6,1,Time
76,52,6,1,Time
76,53,6,1,Time
76,54,6,1,Time
76,55,6,1,Time
76,56,6,1,Time
76,57,6,1,Time
76,58,6,2,Time
76,59,6,2,Time
76,60,6,2,Time
76,61,7,1,Time
76,62,7,1,Time
76,63,7,1,Time
76,64,7,2,Time
76,65,7,2,Time
76,66,7,2,Time
76,67,7,2,Time
76,68,7,2,Time
76,69,7,2,Time
76,70,7,2,Time
76,71,8,1,Time
76,72,8,1,Time
76,73,8,1,Time
76,74,8,1,Time
76,75,8,1,Time
76,76,8,1,Time
76,77,8,1,Time
76,78,8,1,Time
76,79,8,1,Time
76,80,8,2,Time
76,81,9,1,Time
76,82,9,2,Time
76,83,9,2,Time
76,84,9,2,Time
76,85,9,2,Time
76,86,9,2,Time
76,87,9,2,Time
76,88,9,2,Time
76,89,9,2,Time
76,90,9,2,Time
76,91,10,1,Time
76,92,10,1,Time
76,93,10,2,Time
76,94,10,2,Time
76,95,10,2,Time
76,96,10,2,Time
76,97,10,2,Time
76,98,10,2,Time
76,99,10,2,Time
76,100,10,2,Time
77,41,5,1,Time
77,42,5,1,Time
77,43,5,1,Time
77,44,5,1,Time
77,45,5,1,Time
77,46,5,2,Time
77,47,5,2,Time
77,48,5,2,Time
77,49,5,2,Time
77,50,5,2,Time
77,51,6,2,Time
77,52,6,2,Time
77,53,6,2,Time
77,54,6,2,Time
77,55,6,2,Time
77,56,6,2,Time
77,57,6,2,Time
77,58,6,2,Time
77,59,6,2,Time
77,60,6,2,Time
77,61,7,1,Time
77,62,7,1,Time
77,63,7,1,Time
77,64,7,1,Time
77,65,7,1,Time
77,66,7,1,Time
77,67,7,2,Time
77,68,7,2,Time
77,69,7,2,Time
77,70,7,2,Time
77,71,8,1,Time
77,72,8,1,Time
77,73,8,1,Time
77,74,8,1,Time
77,75,8,2,Time
77,76,8,2,Time
77,77,8,2,Time
77,78,8,2,Time
77,79,8,2,Time
77,80,8,2,Time
77,81,9,1,Time
77,82,9,1,Time
77,83,9,1,Time
77,84,9,1,Time
77,85,9,2,Time
77,86,9,2,Time
77,87,9,2,Time
77,88,9,2,Time
77,89,9,2,Time
77,90,9,2,Time
77,91,10,1,Time
77,92,10,1,Time
77,93,10,1,Time
77,94,10,1,Time
77,95,10,1,Time
77,96,10,2,Time
77,97,10,2,Time
77,98,10,2,Time
77,99,10,2,Time
77,100,10,2,Time
78,41,5,1,Time
78,42,5,1,Time
78,43,5,1,Time
78,44,5,1,Time
78,45,5,1,Time
78,46,5,1,Time
78,47,5,1,Time
78,48,5,2,Time
78,49,5,2,Time
78,50,5,2,Time
78,51,6,1,Time
78,52,6,1,Time
78,53,6,1,Time
78,54,6,1,Time
78,55,6,1,Time
78,56,6,1,Time
78,57,6,1,Time
78,58,6,2,Time
78,59,6,2,Time
78,60,6,2,Time
78,61,7,1,Time
78,62,7,1,Time
78,63,7,1,Time
78,64,7,1,Time
78,65,7,1,Time
78,66,7,1,Time
78,67,7,1,Time
78,68,7,2,Time
78,69,7,2,Time
78,70,7,2,Time
78,71,8,1,Time
78,72,8,1,Time
78,73,8,1,Time
78,74,8,1,Time
78,75,8,1,Time
78,76,8,1,Time
78,77,8,1,Time
78,78,8,2,Time
78,79,8,2,Time
78,80,8,2,Time
78,81,9,1,Time
78,82,9,1,Time
78,83,9,1,Time
78,84,9,1,Time
78,85,9,1,Time
78,86,9,1,Time
78,87,9,1,Time
78,88,9,2,Time
78,89,9,2,Time
78,90,9,2,Time
78,91,10,1,Time
78,92,10,1,Time
78,93,10,1,Time
78,94,10,1,Time
78,95,10,1,Time
78,96,10,1,Time
78,97,10,1,Time
78,98,10,2,Time
78,99,10,2,Time
78,100,10,2,Time
79,41,5,1,Time
79,42,5,2,Time
79,43,5,2,Time
79,44,5,2,Time
79,45,5,2,Time
79,46,5,2,Time
79,47,5,2,Time
79,48,5,2,Time
79,49,5,2,Time
79,50,5,2,Time
79,51,6,1,Time
79,52,6,2,Time
79,53,6,2,Time
79,54,6,2,Time
79,55,6,2,Time
79,56,6,2,Time
79,57,6,2,Time
79,58,6,2,Time
79,59,6,2,Time
79,60,6,2,Time
79,61,7,1,Time
79,62,7,2,Time
79,63,7,2,Time
79,64,7,2,Time
79,65,7,2,Time
79,66,7,2,Time
79,67,7,2,Time
79,68,7,2,Time
79,69,7,2,Time
79,70,7,2,Time
79,71,8,1,Time
79,72,8,2,Time
79,73,8,2,Time
79,74,8,2,Time
79,75,8,2,Time
79,76,8,2,Time
79,77,8,2,Time
79,78,8,2,Time
79,79,8,2,Time
79,80,8,2,Time
79,81,9,1,Time
79,82,9,2,Time
79,83,9,2,Time
79,84,9,2,Time
79,85,9,2,Time
79,86,9,2,Time
79,87,9,2,Time
79,88,9,2,Time
79,89,9,2,Time
79,90,9,2,Time
79,91,10,1,Time
79,92,10,2,Time
79,93,10,2,Time
79,94,10,2,Time
79,95,10,2,Time
79,96,10,2,Time
79,97,10,2,Time
79,98,10,2,Time
79,99,10,2,Time
79,100,10,2,Time
80,41,5,1,Time
80,42,5,1,Time
80,43,5,1,Time
80,44,5,1,Time
80,45,5,1,Time
80,46,5,1,Time
80,47,5,1,Time
80,48,5,2,Time
80,49,5,2,Time
80,50,5,2,Time
80,51,6,1,Time
80,52,6,1,Time
80,53,6,1,Time
80,54,6,1,Time
80,55,6,1,Time
80,56,6,1,Time
80,57,6,1,Time
80,58,6,2,Time
80,59,6,2,Time
80,60,6,2,Time
80,61,7,1,Time
80,62,7,1,Time
80,63,7,1,Time
80,64,7,1,Time
80,65,7,1,Time
80,66,7,1,Time
80,67,7,1,Time
80,68,7,2,Time
80,69,7,2,Time
80,70,7,2,Time
80,71,8,1,Time
80,72,8,1,Time
80,73,8,1,Time
80,74,8,1,Time
80,75,8,1,Time
80,76,8,1,Time
80,77,8,2,Time
80,78,8,2,Time
80,79,8,2,Time
80,80,8,2,Time
80,81,9,1,Time
80,82,9,1,Time
80,83,9,1,Time
80,84,9,1,Time
80,85,9,1,Time
80,86,9,1,Time
80,87,9,1,Time
80,88,9,2,Time
80,89,9,2,Time
80,90,9,2,Time
80,91,10,1,Time
80,92,10,1,Time
80,93,10,1,Time
80,94,10,1,Time
80,95,10,1,Time
80,96,10,1,Time
80,97,10,1,Time
80,98,10,1,Time
80,99,10,2,Time
80,100,10,2,Time
82,41,5,1,Time
82,42,5,1,Time
82,43,5,1,Time
82,44,5,1,Time
82,45,5,1,Time
82,46,5,1,Time
82,47,5,2,Time
82,48,5,2,Time
82,49,5,2,Time
82,50,5,2,Time
82,51,6,1,Time
82,52,6,1,Time
82,53,6,1,Time
82,54,6,1,Time
82,55,6,1,Time
82,56,6,1,Time
82,57,6,1,Time
82,58,6,2,Time
82,59,6,2,Time
82,60,6,2,Time
82,61,7,1,Time
82,62,7,1,Time
82,63,7,1,Time
82,64,7,1,Time
82,65,7,1,Time
82,66,7,1,Time
82,67,7,1,Time
82,68,7,2,Time
82,69,7,2,Time
82,70,7,2,Time
82,71,8,1,Time
82,72,8,1,Time
82,73,8,1,Time
82,74,8,1,Time
82,75,8,1,Time
82,76,8,1,Time
82,77,8,1,Time
82,78,8,1,Time
82,79,8,2,Time
82,80,8,2,Time
82,81,9,2,Time
82,82,9,2,Time
82,83,9,2,Time
82,84,9,2,Time
82,85,9,2,Time
82,86,9,2,Time
82,87,9,2,Time
82,88,9,2,Time
82,89,9,2,Time
82,90,9,2,Time
82,91,10,1,Time
82,92,10,1,Time
82,93,10,1,Time
82,94,10,1,Time
82,95,10,1,Time
82,96,10,2,Time
82,97,10,2,Time
82,98,10,2,Time
82,99,10,2,Time
82,100,10,2,Time
84,41,5,1,Time
84,42,5,1,Time
84,43,5,2,Time
84,44,5,2,Time
84,45,5,2,Time
84,46,5,2,Time
84,47,5,2,Time
84,48,5,2,Time
84,49,5,2,Time
84,50,5,2,Time
84,51,6,1,Time
84,52,6,2,Time
84,53,6,2,Time
84,54,6,2,Time
84,55,6,2,Time
84,56,6,2,Time
84,57,6,2,Time
84,58,6,2,Time
84,59,6,2,Time
84,60,6,2,Time
84,61,7,2,Time
84,62,7,2,Time
84,63,7,2,Time
84,64,7,2,Time
84,65,7,2,Time
84,66,7,2,Time
84,67,7,2,Time
84,68,7,2,Time
84,69,7,2,Time
84,70,7,2,Time
84,71,8,1,Time
84,72,8,2,Time
84,73,8,2,Time
84,74,8,2,Time
84,75,8,2,Time
84,76,8,2,Time
84,77,8,2,Time
84,78,8,2,Time
84,79,8,2,Time
84,80,8,2,Time
84,81,9,2,Time
84,82,9,2,Time
84,83,9,2,Time
84,84,9,2,Time
84,85,9,2,Time
84,86,9,2,Time
84,87,9,2,Time
84,88,9,2,Time
84,89,9,2,Time
84,90,9,2,Time
84,91,10,1,Time
84,92,10,2,Time
84,93,10,2,Time
84,94,10,2,Time
84,95,10,2,Time
84,96,10,2,Time
84,97,10,2,Time
84,98,10,2,Time
84,99,10,2,Time
84,100,10,2,Time
85,41,5,1,Time
85,42,5,1,Time
85,43,5,1,Time
85,44,5,1,Time
85,45,5,1,Time
85,46,5,1,Time
85,47,5,1,Time
85,48,5,1,Time
85,49,5,2,Time
85,50,5,2,Time
85,51,6,1,Time
85,52,6,1,Time
85,53,6,1,Time
85,54,6,2,Time
85,55,6,2,Time
85,56,6,2,Time
85,57,6,2,Time
85,58,6,2,Time
85,59,6,2,Time
85,60,6,2,Time
85,61,7,1,Time
85,62,7,1,Time
85,63,7,1,Time
85,64,7,1,Time
85,65,7,1,Time
85,66,7,1,Time
85,67,7,2,Time
85,68,7,2,Time
85,69,7,2,Time
85,70,7,2,Time
85,71,8,1,Time
85,72,8,1,Time
85,73,8,2,Time
85,74,8,2,Time
85,75,8,2,Time
85,76,8,2,Time
85,77,8,2,Time
85,78,8,2,Time
85,79,8,2,Time
85,80,8,2,Time
85,81,9,1,Time
85,82,9,2,Time
85,83,9,2,Time
85,84,9,2,Time
85,85,9,2,Time
85,86,9,2,Time
85,87,9,2,Time
85,88,9,2,Time
85,89,9,2,Time
85,90,9,2,Time
85,91,10,1,Time
85,92,10,1,Time
85,93,10,1,Time
85,94,10,1,Time
85,95,10,1,Time
85,96,10,1,Time
85,97,10,1,Time
85,98,10,1,Time
85,99,10,1,Time
85,100,10,1,Time
86,41,5,1,Time
86,42,5,1,Time
86,43,5,1,Time
86,44,5,1,Time
86,45,5,1,Time
86,46,5,1,Time
86,47,5,2,Time
86,48,5,2,Time
86,49,5,2,Time
86,50,5,2,Time
86,51,6,2,Time
86,52,6,2,Time
86,53,6,2,Time
86,54,6,2,Time
86,55,6,2,Time
86,56,6,2,Time
86,57,6,2,Time
86,58,6,2,Time
86,59,6,2,Time
86,60,6,2,Time
86,61,7,1,Time
86,62,7,1,Time
86,63,7,1,Time
86,64,7,1,Time
86,65,7,1,Time
86,66,7,2,Time
86,67,7,2,Time
86,68,7,2,Time
86,69,7,2,Time
86,70,7,2,Time
86,71,8,0,Time
86,72,8,0,Time
86,73,8,0,Time
86,74,8,0,Time
86,75,8,0,Time
86,76,8,2,Time
86,77,8,2,Time
86,78,8,2,Time
86,79,8,2,Time
86,80,8,2,Time
86,81,9,2,Time
86,82,9,2,Time
86,83,9,2,Time
86,84,9,2,Time
86,85,9,2,Time
86,86,9,2,Time
86,87,9,2,Time
86,88,9,2,Time
86,89,9,2,Time
86,90,9,2,Time
86,91,10,1,Time
86,92,10,1,Time
86,93,10,1,Time
86,94,10,2,Time
86,95,10,2,Time
86,96,10,2,Time
86,97,10,2,Time
86,98,10,2,Time
86,99,10,2,Time
86,100,10,2,Time
87,41,5,1,Time
87,42,5,1,Time
87,43,5,1,Time
87,44,5,1,Time
87,45,5,1,Time
87,46,5,2,Time
87,47,5,2,Time
87,48,5,2,Time
